iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
BRB,2015.0,5288057750.0,278990.0,-1.11278992510967,22.38871686057837,12.538934802218684,32
BRN,2015.0,12930296852.4882,422212.0,-0.488347420743522,23.28283898797307,12.953265205016589,33
BTN,2015.0,2187815803.82922,740618.0,4.54814395082205,21.50616953369793,13.515241602006995,34
BVT,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,35
BWA,2015.0,13530748844.505,2203273.0,3.06203169580558,23.328230624641492,14.605454993901557,36
CAF,2015.0,1695825714.19282,4629320.0,1.40297017136816,21.251435606767334,15.347920763040102,37
CAN,2015.0,1556508816217.14,35704498.0,1.12524136094277,28.0734664909419,17.390787261218673,38
CCK,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,39
CHE,2015.0,694118186379.628,8282396.0,-1.14390867228183,27.26590808033269,15.929642977220123,40
CHL,2015.0,242450355827.827,18047625.0,4.34877353217044,26.21406280813467,16.70852471054748,41
CHN,2015.0,11061572618578.7,1379860000.0,1.43702380935655,30.034498291659734,21.045247882418547,42
CIV,2015.0,45815005169.2651,25246342.0,1.25149954781477,24.547877498214504,17.044191871513355,43
CMR,2015.0,32210233020.4569,22763414.0,2.676235314199,24.195550034707836,16.94066519990367,44
COD,2015.0,37917706497.1793,81035531.0,0.74419899478147,24.35868402986113,18.210398283117286,45
COG,2015.0,12434793867.3568,5097581.0,3.16909796750829,23.24376433733393,15.444276867618186,46
COK,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,47
COL,2015.0,293492370193.166,46969940.0,4.9898311584953,26.40511747994537,17.66501840188146,48
COM,2015.0,966029600.862227,726682.0,1.96682557818842,20.688705035456998,13.496245622908777,49
CPV,2015.0,1749857620.35329,512394.0,0.131187999024545,21.2828002623453,13.146851090955545,50
CRI,2015.0,56441920820.5194,4818038.0,0.801982005099623,24.756477996334187,15.387877556769274,51
CUB,2015.0,87132800000.0,11275065.0,1.96682557818842,25.19069922857364,16.238104296994422,52
CUW,2015.0,3058779217.87709,157980.0,-0.476542049801405,21.84128172523036,11.970230051613555,53
CXR,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,54
CYM,2015.0,4708167232.66893,61642.0,-2.34752770165615,22.2725645468837,11.029114957944724,55
CYP,2015.0,19909278416.8575,1219502.0,-2.0969976905311,23.71445171216874,14.013953956659686,56
CZE,2015.0,189107698561.919,10546059.0,0.309364548494975,25.96558252337874,16.171262888417264,57
DEU,2015.0,3423568450957.03,81686611.0,0.514426137125456,28.861704529745506,18.218400678593376,58
DJI,2015.0,2424391785.43897,1020313.0,-0.847389733971996,21.60884652016195,13.835620981023732,59
DMA,2015.0,540737037.037037,70410.0,-0.84382698463833,20.108443652167175,11.162104779940375,60
DNK,2015.0,301758922337.637,5683483.0,0.452034153691575,26.432894265131935,15.553074982938229,61
DOM,2015.0,71164826836.5281,10434829.0,0.836746346724557,24.988264528212728,16.16065980703347,62
DZA,2015.0,187493855609.345,40019529.0,4.78444700693889,25.957011911741766,17.504878142922962,63
ECU,2015.0,97209558000.0,16266225.0,3.96664623255358,25.30013487692202,16.604601491624386,64
EGY,2015.0,329366576819.407,99597342.0,10.370490343517,26.520437182694263,18.41664604549217,65
ERI,2015.0,189798603751.235,3105546.0,1.96682557818842,25.969229366679137,14.94870042530587,66
ESH,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,67
ESP,2015.0,1206164777553.12,46444832.0,-0.500365709903242,27.81846683637139,17.653775779146525,68
EST,2015.0,23311847750.9394,1315407.0,-0.49232600654737,23.872227555489953,14.089657441631106,69
ETH,2015.0,64589328550.5953,103867135.0,9.56889955968623,24.891315041389387,18.458623101896155,70
FIN,2015.0,233210733506.25,5479531.0,-0.207928839905268,26.175208317410064,15.516530253817432,71
FJI,2015.0,4682479912.05203,918578.0,1.37488542621438,22.267093702481972,13.73058318973727,72
FLK,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,73
FRA,2015.0,2442483452642.5,66548272.0,0.0375143805125182,28.52403644607827,18.013438152055453,74
FRO,2015.0,2573905971.05459,48901.0,1.96682557818842,21.66869041555979,10.79757357442209,75
FSM,2015.0,316489900.0,108716.0,-0.2981158373807,19.572801890666593,11.596503454625324,76
GAB,2015.0,14383107762.6952,2040989.0,-0.338795188753406,23.389320282975277,14.528945542220939,77
GBR,2015.0,2927911140916.73,65116219.0,0.36804684232536,28.705310363519878,17.991684231290737,78
GEO,2015.0,15223796148.8396,3725276.0,4.00357820695097,23.446125576798035,15.130651769447157,79
GHA,2015.0,49406010054.2663,28696068.0,17.1499695007878,24.623337914777963,17.172270702707674,80
GIB,2015.0,189798603751.235,33193.0,1.96682557818842,25.969229366679137,10.410124415680665,81
GIN,2015.0,8794201742.84609,11767070.0,11.7800825029834,22.89735844852059,16.280815595251266,82
GMB,2015.0,1378176608.93204,2224529.0,6.8084549457961,21.044027165282067,14.615056215313965,83
GNB,2015.0,1152384166.79638,1786457.0,1.47672048910494,20.865098822618265,14.395745446513494,84
GNQ,2015.0,13185496881.0174,1453923.0,1.67663085315988,23.30238334144298,14.189776666108399,85
GRC,2015.0,194567373678.099,10820883.0,-1.73588804765284,25.994044334261293,16.196988528599828,86
GRD,2015.0,997007407.407407,114676.0,-0.515448031435329,20.72026875859801,11.649874759906268,87
GRL,2015.0,2499113022.81675,56114.0,2.06159619443141,21.639201715394236,10.935158435450356,88
GTM,2015.0,62186064718.7424,15971743.0,2.38872032839551,24.85339677171534,16.58633171898771,89
GUM,2015.0,5799000000.0,164905.0,1.96682557818842,22.48095132601316,12.013130893574044,90
GUY,2015.0,4279840193.7046,758781.0,-1.00173432776374,22.177181508157208,13.539469795095846,91
HKG,2015.0,309385622601.348,7291300.0,2.99084819322581,26.45785430536427,15.802192551710933,92
HND,2015.0,20979791685.416,9237305.0,3.15783117980923,23.766825510714458,16.038760842664882,94
HRV,2015.0,51005200669.6941,4151725.0,-0.464499004644911,24.655193438406926,15.239034709357403,95
HTI,2015.0,14849629308.6025,10523242.0,6.73184069658997,23.421240739567224,16.16909698773039,96
HUN,2015.0,125174166987.372,9843028.0,-0.0616446800641672,25.55297194036394,16.10227404686323,97
IDN,2015.0,860854232717.718,261799249.0,6.36312113115612,27.481191027063023,19.383088546653692,98
IND,2015.0,2103588360044.94,1328024498.0,4.90697344127256,28.374665745296767,21.00695833587266,99
IOT,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,100
IRL,2015.0,302391428540.035,4701957.0,-0.330959783371788,26.43498813607836,15.363489575673054,101
IRN,2015.0,409191686496.677,82619362.0,12.4846815611533,26.73744955434066,18.229754629905592,102
IRQ,2015.0,166774104959.102,37560535.0,1.39333028780309,25.83990606877659,17.441464482703047,103
ISL,2015.0,17517210519.0912,330815.0,1.63305558181326,23.58644969288853,12.709317608555711,104
ISR,2015.0,302722655203.465,8380100.0,-0.601291007162392,26.436082893927857,15.941370524891601,105
ITA,2015.0,1845428048839.1,60730582.0,0.0387903996579733,28.243732371303473,17.92195796769595,106
JAM,2015.0,14188936958.4343,2802534.0,3.69154228855725,23.375728410543562,14.846034922699708,107
JOR,2015.0,38587017887.3239,9544729.0,-0.876851359704049,24.37618173271086,16.07149972768061,108
JPN,2015.0,4444930651964.18,127141000.0,0.795279630579839,29.12278538341505,18.66080727265218,109
KAZ,2015.0,184388404706.042,18084169.0,6.67828585615244,25.940310264893544,16.71054752792754,110
KEN,2015.0,70120446896.8359,47088526.0,6.58215429284779,24.973480270308226,17.66753994120384,111
KGZ,2015.0,6678177511.66313,6040035.5,6.50331838993384,22.622110959825147,15.613920612939097,112
KHM,2015.0,24174170369.0738,15623251.0,1.22393195511119,23.908550560016398,16.5642708753286,113
KIR,2015.0,191559398.175292,116815.0,0.572015743634256,19.070708496950637,11.668355326295867,114
KNA,2015.0,957222222.222222,47087.0,-2.30187563045616,20.679546130634773,10.759773470473254,115
KOR,2015.0,1466038936206.43,51014947.0,0.70633177245575,28.01358527852696,17.747629245782978,116
KWT,2015.0,114585555830.916,3834574.0,3.27170166092133,25.46458759342224,15.159569165260343,117
LAO,2015.0,14426380125.6488,6801645.0,1.27735427102992,23.392324320788095,15.732675199678354,118
LBN,2015.0,49929337836.8159,6472469.0,-3.74914524799629,24.633874599560773,15.683068355602883,119
LBR,2015.0,3227075700.0,4659431.0,7.74869687621322,21.894842208371394,15.354404110260814,120
LBY,2015.0,48717501321.3052,6531819.0,10.4022933588151,24.609304172544867,15.692196176048588,121
LCA,2015.0,1807629629.62963,174905.0,-0.983600952696996,21.315282227616233,12.072003965735604,122
LKA,2015.0,85140955388.8509,20970000.0,3.76836783062096,25.167574018681755,16.858603450565273,123
LSO,2015.0,2359686724.53829,2104611.0,3.21844513655931,21.581794703756763,14.559641685068659,124
LTU,2015.0,41540954817.2039,2904910.0,-0.884097405500596,24.44994564064307,14.881913310965786,125
LUX,2015.0,60071584216.1375,569604.0,0.474743161437779,24.818802758311357,13.252698417131263,126
LVA,2015.0,26344565876.8902,1977527.0,0.174242243625186,23.994527862122688,14.49735813781574,127
MAC,2015.0,45048190598.3249,642900.0,4.56056338028164,24.530998655917234,13.373746025580427,128
MAR,2015.0,110413823841.592,34607588.0,1.5579071134626,25.42750117891605,17.359583551237606,129
MDA,2015.0,7797667196.73087,2835978.0,9.67624033101868,22.777090448695457,14.857897761811254,130
MDG,2015.0,11323020701.3017,25426702.0,7.40419174202129,23.150103720617338,17.05131047897335,131
MDV,2015.0,4129505319.12921,428154.0,0.953206658777607,22.141423459537066,12.96724055853633,132
MEX,2015.0,1213294467716.88,121072306.0,2.72064064964023,27.8243604762954,18.61189850359447,133
MHL,2015.0,183700000.0,48800.0,1.96682557818842,19.028814555629012,10.795506083434564,134
MKD,2015.0,10064519962.5655,1912430.0,-0.299920475631552,23.032282201265964,14.463885765600613,135
MLI,2015.0,13104764378.326,18593022.0,1.45069057605961,23.29624169411154,16.738296960786123,136
MLT,2015.0,11340795041.8065,445053.0,1.10054826378929,23.151672242383384,13.005950902100873,137
MMR,2015.0,59607290407.5944,51089056.0,9.45417189526018,24.811043725828807,17.749080883512836,138
MNE,2015.0,4054730077.57718,622159.0,1.54869158222486,22.12314995721246,13.340952573368824,139
MNG,2015.0,11619892590.6941,3026864.0,5.7356828193832,23.175984344927638,14.923037988396821,140
MNP,2015.0,910000000.0,51514.0,1.96682557818842,20.628955158574072,10.849628306379168,141
MOZ,2015.0,16208985769.615,26547572.0,3.55075967356746,23.50883160260667,17.09444888904447,142
MRT,2015.0,6166863896.68677,3965959.0,3.25472688117631,22.542456263259787,15.193258502282323,143
MSR,2015.0,194567373678.099,16073372.0,2.06159619443141,25.994044334261293,16.592674609901806,144
MUS,2015.0,12007291045.6489,1262879.0,1.28654970760232,23.20877988944877,14.048905384942229,145
MWI,2015.0,9219474379.31534,17085587.0,21.8673475542553,22.94458386424727,16.653745859093828,146
MYS,2015.0,301355266964.947,31232798.0,2.10438980238359,26.431555694625324,17.25697935060338,147
NAM,2015.0,11335161083.5061,2374300.0,3.39401538410559,23.151175332053807,14.680213636342014,149
NCL,2015.0,8738203074.3957,283168.0,0.570508141048402,22.890970407694923,12.553799171533324,150
NER,2015.0,9683867926.44282,19939498.0,-0.576090369833189,22.993727237705638,16.80821319680619,151
NFK,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,152
NGA,2015.0,493026682800.63,190671878.0,9.00943498007699,26.923829132854365,19.066064597714888,153
NIC,2015.0,12756685550.3389,6149417.0,3.99737996694396,23.269321328091525,15.631868001158265,154
NIU,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,155
NLD,2015.0,775743675302.734,16939923.0,0.600248147278776,27.377087987233264,16.64518376075545,156
NOR,2015.0,388159512245.53,5188607.0,2.17113665389527,26.68468220612291,15.461976011075363,157
NPL,2015.0,24360801286.7638,27823629.0,7.86890895590899,23.916241172833487,17.141396217615444,158
NRU,2015.0,84383388.6448573,10954.0,1.96682557818842,18.25088113504179,9.301551252029567,159
NZL,2015.0,178104220784.881,4609400.0,0.292704628136101,25.905634725927417,15.34360847160648,160
OMN,2015.0,78710793237.9714,4184895.0,0.0652901330286599,25.089046127044796,15.246992410939821,161
PAK,2015.0,299963590534.773,217290883.0,2.52932817254229,26.42692693935654,19.19674749312717,162
PAN,2015.0,55767806100.0,3960035.0,0.137492058461504,24.74446258823808,15.191763674098432,163
PCN,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,164
PER,2015.0,189802976285.619,30457600.0,3.39809194746308,25.969252404172202,17.2318461433014,165
PHL,2015.0,306445871246.718,105312992.0,0.674192536845408,26.44830697394588,18.472447359805635,166
PLW,2015.0,278824781.25,17770.0,0.949040643697081,19.446094121888773,9.785323194185485,167
PNG,2015.0,21723437010.0982,8743246.0,5.99595778127107,23.80165756125651,15.983792188936338,168
POL,2015.0,480054118583.367,37986412.0,-0.87412587412577,26.897164681543643,17.452739101121896,169
PRK,2015.0,189798603751.235,25575350.0,1.96682557818842,25.969229366679137,17.057139594047964,170
PRT,2015.0,199038523119.639,10358076.0,0.48793862390472,26.016764226456832,16.153277159805885,171
PRY,2015.0,36211447840.0971,6159103.0,3.12900274473925,24.312641144489557,15.63344187038471,172
PSE,2015.0,13972400000.0,4270092.0,1.43161145810476,23.36034979223872,15.267146164827114,173
PYF,2015.0,5325846361.81186,277866.0,1.96682557818842,22.395837477285177,12.534897860928533,174
QAT,2015.0,161739955576.923,2344557.0,1.8140772393776,25.809255669962898,14.667607455956047,175
ROU,2015.0,177885131240.315,19815616.0,-0.594156437495203,25.904403848818426,16.80198092214864,176
RUS,2015.0,1363482182197.71,144640716.0,15.5344050528403,27.94106297145229,18.78976341173081,177
RWA,2015.0,8543759677.58157,11640022.0,2.52850284192421,22.868466991261826,16.269959976210632,178
SAU,2015.0,669484266666.667,29816382.0,1.20607322150109,27.22977350167853,17.210568565510837,179
SDN,2015.0,51726758676.7677,40024431.0,16.9095706050977,24.669241060536844,17.505000625615814,180
SEN,2015.0,17774766696.1759,14593331.0,0.13521193363526,23.60104568721489,16.496075270024956,181
SGP,2015.0,307998545269.398,5535002.0,-0.522618167075298,26.453360896760774,15.526602666130147,182
SGS,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,183
SHN,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,184
SLB,2015.0,1307909887.55212,639415.0,-0.57446928635949,20.991696195063966,13.36831053875429,185
SLE,2015.0,6651626733.64854,7037655.0,6.68943562498681,22.61812728345081,15.7667857181471,186
SLV,2015.0,23438240000.0,6183676.0,-0.731384487387957,23.877634713554613,15.63742363631995,187
SMR,2015.0,1419401070.56043,32897.0,0.145686073241066,21.07350083899388,10.401167144632103,188
SOM,2015.0,6152149080.00168,13806963.0,1.96682557818842,22.540067301788795,16.44068366052182,189
SPM,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,190
SRB,2015.0,41297410634.9586,7095383.0,1.39235822000187,24.444065638481998,15.774954989733269,191
SSD,2015.0,11997800760.2242,11107561.0,52.7663304192142,23.207989200040448,16.22313669559071,192
STP,2015.0,259999643.047388,200291.0,5.24587835022454,19.376190819930358,12.207531580766418,193
SUR,2015.0,5126237646.22072,581627.0,6.89390359168238,22.357637824956978,13.273586347096252,194
SVK,2015.0,89178548717.3324,5423801.0,-0.325219777427673,25.213906362390677,15.506307603511287,195
SVN,2015.0,42709468274.8137,2063531.0,-0.525552285820877,24.47768647208084,14.539929635687194,196
SWE,2015.0,501698263620.663,9799186.0,-0.0467847449832812,26.94126470744132,16.097809981015825,197
SWZ,2015.0,3878174403.5524,1142813.0,4.95124493704919,22.078630365564393,13.949004199876248,198
SYC,2015.0,1432403352.12944,93419.0,4.04194410725617,21.082619537002763,11.4448607340561,199
SYR,2015.0,16466863117.0009,19424618.0,38.4611429599733,23.524615902643983,16.782051840126016,200
TCA,2015.0,942070000.0,36605.0,1.96682557818842,20.663590140820048,10.507967440379907,201
TCD,2015.0,10950392256.9543,14647621.0,4.37712665065654,23.116641115211532,16.499788559432787,202
TGO,2015.0,5755461035.38026,7663195.0,2.58500390801595,22.473414986490248,15.851939687075529,203
THA,2015.0,401296238228.084,70540795.0,-0.900424963291569,26.717965740213433,18.07170176708617,204
TJK,2015.0,8271431485.07484,8643840.0,5.7145594964971,22.836073424845182,15.972357602177821,205
TKL,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,206
TKM,2015.0,35799714285.7143,6215770.0,1.96682557818842,24.301205749503183,15.642600329939155,207
TLS,2015.0,1590282400.0,1205131.0,0.552796026277853,21.187177448099465,14.0020996624759,208
TON,2015.0,437525514.240726,106095.0,-1.05399831971283,19.896645582611598,11.572099623608649,209
TTO,2015.0,27026750552.9647,1349667.0,4.66121598098264,24.020092973728694,14.115369194243947,210
TUN,2015.0,45779494041.9295,11402264.0,4.437371273215,24.547102099485983,16.249322577840157,211
TUR,2015.0,864313810469.009,78218479.0,7.67085364845877,27.48520174636944,18.175016494732592,212
TUV,2015.0,36811936.0824587,10963.0,1.96682557818842,17.42133272778096,9.302372457422676,213
TZA,2015.0,47413919817.124,52020962.0,5.58816952959298,24.582181689584743,17.76715732992416,214
UGA,2015.0,32387183730.1002,37531446.0,5.58968606251725,24.201028617633742,17.440689726189955,215
UKR,2015.0,91030967789.0717,45784896.0,48.6998646434424,25.23446559095792,17.63946483487636,216
UMI,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,217
URY,2015.0,57680327998.6689,3368017.0,8.66626987079328,24.77818201644766,15.029834998748125,218
USA,2015.0,18295019000000.0,320738994.0,0.118627135552451,30.537649952934352,19.586138250660966,219
UZB,2015.0,86196264755.3105,30749346.0,8.75188196737508,25.179892681383805,17.24137931621896,220
VAT,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,221
VCT,2015.0,786555555.555555,106960.0,-1.73361194953959,20.48317391567361,11.580219561021574,222
VEN,2015.0,189798603751.235,30573972.0,121.738085297503,25.969229366679137,17.235659649439437,223
VGB,2015.0,189798603751.235,34498.0,1.96682557818842,25.969229366679137,10.448685617092117,224
VNM,2015.0,239258328381.741,92823254.0,0.631200905175754,26.200809677050792,18.346207759035742,225
VUT,2015.0,730870802.967051,266101.0,2.48326875660439,20.409747263334754,12.491634972908976,226
WLF,2015.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,227
WSM,2015.0,824150498.653536,201782.0,0.724470134874729,20.52986371640674,12.214948141529517,228
YEM,2015.0,42444489522.2303,31159379.0,1.96682557818842,24.471462930281838,17.25462588146463,229
ZAF,2015.0,346709790458.563,56723537.0,4.51869094892506,26.571753928233665,17.85369981482955,230
ZMB,2015.0,21251216798.7762,16399089.0,10.1105928909618,23.779679991843416,16.612736403450043,231
ZWE,2015.0,19963120600.0,14399013.0,-2.43096842383404,23.717152438344947,16.482670289979676,232
ABW,2016.0,2983635195.53073,108727.0,-0.931195987079561,21.81640825864105,11.596604629635184,0
AFG,2016.0,18116572395.0772,34700612.0,4.38389195513915,23.620092958303584,17.362267910467104,1
AGO,2016.0,52761617225.9253,29183070.0,30.6944150806719,24.68904981684518,17.189099338838567,2
AIA,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,3
ALB,2016.0,11861199830.8396,2876101.0,-0.367317209784652,23.19653839165869,14.87194646311907,4
AND,2016.0,2896610479.73077,72181.0,2.06159619443141,21.786807090611706,11.186945986319417,5
ARE,2016.0,369255326235.771,8935095.0,1.61748808904198,26.634754182727182,16.005497450782077,6
ARG,2016.0,557532320662.955,43900313.0,2.06159619443141,27.046786312885363,17.59743203063941,7
ARM,2016.0,10546136235.5219,2992300.0,-1.403607559009,23.079025396283583,14.911553214620781,8
ASM,2016.0,671000000.0,52245.0,1.96682557818842,20.32427969642627,10.863718611872649,9
ATA,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,10
ATF,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,11
ATG,2016.0,1489692592.59259,89969.0,-0.489437796230499,21.121835622593213,11.407231560411164,12
AUS,2016.0,1206836962281.84,24190907.0,1.27699094497324,27.81902397210404,17.001487418053717,13
AUT,2016.0,393687359770.273,8736668.0,0.891591752655362,26.698822928135506,15.98303955370508,14
AZE,2016.0,37866996882.9157,9757812.0,12.4433748584372,24.357345775053272,16.093578855411227,15
BDI,2016.0,2644487776.50077,11239451.0,5.55768961400965,21.695743226603234,16.234940646792882,16
BEL,2016.0,474271566739.729,11331422.0,1.97385264653181,26.88504592019562,16.24309022088116,17
BEN,2016.0,11821065852.1271,11697842.0,-0.793310145785534,23.193149018558376,16.27491502379742,18
BES,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,19
BFA,2016.0,12833363045.3367,19334856.0,0.441041448058902,23.275314104868322,16.77742008708204,20
BGD,2016.0,265224515675.034,160811932.0,5.51352572692995,26.30384253320292,18.895746122154705,21
BGR,2016.0,53964253211.84,7127822.0,-0.79864988645371,24.71158768676681,15.77951641617464,22
BHR,2016.0,33884680851.0638,1423726.0,2.78679347602044,24.24622885692923,14.168788639091533,23
BHS,2016.0,11745100000.0,388055.0,-0.346376929989397,23.186701969367572,12.868904938087761,24
BIH,2016.0,17116926327.6247,3473003.0,-1.58410000000002,23.563333654661935,15.060530483467558,25
BLM,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,26
BLR,2016.0,47723545321.259,9469379.0,11.8365807653497,24.588690725680046,16.06357399311405,27
BLZ,2016.0,2240200000.0,364705.0,0.663427167917601,21.5298309849883,12.806846828539697,28
BMU,2016.0,6899911000.0,63449.0,2.06159619443141,22.65477435006064,11.058007473142533,29
BOL,2016.0,33941126200.0606,11180020.0,3.62321431764138,24.24789327831926,16.229638904043668,30
BRA,2016.0,1795693482652.52,203218114.0,8.73914352329393,28.216412404569354,19.129790418317146,31
BRB,2016.0,5330761500.0,279598.0,1.28192813061895,22.39675993565082,12.541111712797486,32
BRN,2016.0,11400266055.3232,427564.0,-0.278693265753083,23.156902530348493,12.965861602584637,33
BTN,2016.0,2357504760.5975,747866.0,3.21988689395718,21.580869592235487,13.524980433660359,34
BVT,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,35
BWA,2016.0,15082637184.0496,2234776.0,2.81495791361944,23.436810063881758,14.619652004765468,36
CAF,2016.0,1825018144.65595,4713663.0,4.94543276106518,21.324855766756613,15.365976082890791,37
CAN,2016.0,1527994741907.43,36110803.0,1.42875954701085,28.05497736550755,17.402102658306244,38
CCK,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,39
CHE,2016.0,687895460902.713,8373338.0,-0.434618664285835,27.256902716973855,15.940563287647526,40
CHL,2016.0,249344863933.461,18267221.0,3.78619355893118,26.242102770909927,16.720618864247875,41
CHN,2016.0,11233313730348.7,1387790000.0,2.00000182191943,30.049904919544506,21.050978391475102,42
CIV,2016.0,48407761036.8238,25989405.0,0.723178457513217,24.60292598983514,17.073199551412287,43
CMR,2016.0,33814337044.3765,23454161.0,0.874190383288856,24.244150722439606,16.97055852111667,44
COD,2016.0,37134801555.3322,83956415.0,2.88585107289988,24.33782041420883,18.245808365011783,45
COG,2016.0,10931328150.8478,5222536.0,3.19056179723773,23.114898646102798,15.468493857117297,46
COK,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,47
COL,2016.0,282720100286.228,47437512.0,7.51346024627675,26.367723200240526,17.67492388716488,48
COM,2016.0,1012835493.19325,741741.0,1.96682557818842,20.73601965434955,13.516756752789885,49
CPV,2016.0,1849789992.7426,512554.0,-1.40781637091706,21.338337952697223,13.147163301309806,50
CRI,2016.0,58847019609.6549,4866998.0,-0.0174788505908217,24.79820702554111,15.39798808335019,51
CUB,2016.0,91370407863.7,11265612.0,1.96682557818842,25.238187497826807,16.237265546701742,52
CUW,2016.0,3024690167.59777,159664.0,-0.0472079848940293,21.830074499579517,11.980833149257101,53
CXR,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,54
CYM,2016.0,4909322237.28895,63100.0,-0.62525835861814,22.314401732216496,11.052491896264268,55
CYP,2016.0,21046462280.5979,1237112.0,-1.42916666666665,23.769998320318766,14.028290997242884,56
CZE,2016.0,198160659303.939,10566332.0,0.683504209385703,26.012343949256312,16.17318337239376,57
DEU,2016.0,3537784107980.55,82348669.0,0.491747008445174,28.8945216888833,18.226472863880694,58
DJI,2016.0,2604955228.70117,1037653.0,2.73841208738755,21.680681325708917,13.852472953806734,59
DMA,2016.0,576229629.62963,69606.0,0.141816225732312,20.172016803502224,11.150620415977857,60
DNK,2016.0,312181849372.233,5728010.0,0.250000000000031,26.466851705519716,15.560878908011835,61
DOM,2016.0,75704647877.6559,10551430.0,1.61416607245223,25.050105394166234,16.17177204849853,62
DZA,2016.0,180763839522.151,40850721.0,6.39769480268757,25.920457262263852,17.5254350535327,63
ECU,2016.0,97671433000.0,16505139.0,1.72826463324533,25.304874958162607,16.619182405511555,64
EGY,2016.0,332441717791.411,101644589.0,13.813606214829,26.529730396843284,18.43699287478265,65
ERI,2016.0,189798603751.235,3124698.0,1.96682557818842,25.969229366679137,14.95484851651357,66
ESP,2016.0,1243015667917.12,46484062.0,-0.202598000426452,27.84856153329974,17.654620080629034,68
EST,2016.0,24561027787.7896,1315790.0,0.148684907627373,23.9244267874275,14.089948563665361,69
ETH,2016.0,74296745207.8721,106718162.0,6.62813337230924,25.031332981638904,18.485701926715073,70
FIN,2016.0,238777818792.608,5495303.0,0.356684500891695,26.198799328026755,15.519404467310524,71
FJI,2016.0,4930213634.35692,919166.0,3.86322538221269,22.318648157805928,13.731223104088945,72
FLK,2016.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,73
FRA,2016.0,2470407619777.13,66724104.0,0.18333486112386,28.535404281203025,18.01607683990151,74
FRO,2016.0,2813278868.78208,49464.0,1.96682557818842,21.757616497616578,10.809020627757324,75
FSM,2016.0,325000000.0,109075.0,-1.03746806405349,19.599335743370936,11.599800165953452,76
GAB,2016.0,14023890265.3665,2100306.0,2.10670712784054,23.36402815983183,14.557594082485055,77
GBR,2016.0,2689106566899.61,65611593.0,1.0084173681141,28.62023012311078,17.99926297610291,78
GEO,2016.0,15444548901.9637,3727505.0,2.13492713939121,23.460521956219257,15.131249935277683,79
GHA,2016.0,56164929304.8754,29356742.0,17.4546347070868,24.7515583653527,17.195032822314534,80
GIB,2016.0,189798603751.235,33658.0,1.96682557818842,25.969229366679137,10.424035758450241,81
GIN,2016.0,8595955222.49719,12073030.0,8.17268112275132,22.874557606720227,16.306484680024308,82
GMB,2016.0,1484578885.97132,2283769.0,7.22879272057922,21.118396991188195,14.641338144162006,83
GNB,2016.0,1245074264.10396,1831893.0,1.50312055861088,20.94246101576996,14.420860962280234,84
GNQ,2016.0,11240808847.8878,1508186.0,1.41193915479015,23.142816640467665,14.226418825167055,85
GRC,2016.0,193097239005.87,10775971.0,-0.825653978390973,25.986459728023195,16.19282939870222,86
GRD,2016.0,1061640740.74074,115130.0,1.65038994431573,20.78308141792177,11.653825889463395,87
GRL,2016.0,2707139544.46695,56186.0,2.06159619443141,21.719158396108423,10.936440692397964,88
GTM,2016.0,66053403469.0024,16268760.0,4.44844199942827,24.91372939527761,16.604757323867695,89
